start_node,end_node,name,length
9072007516,9070976123,Amherst Alley,130.384
1678319187,7899628454,Main Street,10.904
1678319187,12188341782,Main Street,8.184
1678319187,7899628469,Carleton Street,11.952
7163354738,61321917,Emily Street,17.994
7163354739,12118346051,Tudor Street,31.809
7163354739,7890165214,Tudor Street,51.162
61349570,61438475,Storrow Drive,669.321
7899258802,1144127685,Fort Washington Place,4.567
7899258802,7899300298,"['Putnam Court', 'Fort Washington Place']",101.35900000000001
4248838242,8580815243,Broad Canal Way,30.227
4248838242,61321483,Broad Canal Way,10.224
4248838247,3620902830,Third Street,45.849000000000004
4248838247,1052761909,Third Street,11.499
61317281,2292083013,Ames Street,10.228
61317281,2694895134,Memorial Drive,11.074
61317281,7590916054,,35.438
61317284,2600861579,,178.49699999999999
61317284,61327635,Memorial Drive,382.99300000000005
6114648253,61331901,Brookline Street,24.417
6114648254,61331901,Emily Street,5.27
61327096,61327311,Auburn Street,104.777
61327096,61327085,Magazine Street,63.955999999999996
61327096,61327276,Magazine Street,74.356
9632096593,542896904,Carleton Street,9.879
9632096593,3577801304,Carleton Street,104.39499999999998
61317476,7890163721,Pacific Street,10.847
61317476,7890165282,Pacific Street,12.027
61317501,1706419105,Talbot Street,5.088
61317501,7794633914,Waverly Street,10.762
61317503,1706419105,Talbot Street,58.043
6594863534,7870846633,Chalk Street,52.932
61317553,61329879,Allston Street,91.82499999999999
61317649,61317651,Bailey Place,32.384
61317651,61317649,Bailey Place,32.384
61317651,7870841861,"['Magazine Street', 'Putnam Avenue']",217.271
61317651,61329879,Magazine Street,28.634
11748975281,11748966997,Brookline Street,13.3
11748975281,11748972205,Waverly Street,8.222000000000001
2446369622,12302336346,Red Line,441.28
61318066,4804188849,Memorial Drive,9.297
61318066,4804188851,Memorial Drive,11.101
61318074,5674279987,Memorial Drive,95.08800000000001
61318087,5160925351,Wadsworth Street,10.295
61318087,9661124333,Memorial Drive,239.921
9234097169,61321942,Emily Street,34.91
5674279987,61318087,Memorial Drive,7.928
7626171491,2396898923,Main Street,5.883
5458830476,5737576872,Massachusetts Avenue,13.082
5458830476,7703006479,Massachusetts Avenue,31.357000000000003
7794633914,11239815292,Waverly Street,45.747
5458830603,5458830608,Albany Street,14.367
5458830603,3687638510,Albany Street,110.268
5458830608,5458830603,Albany Street,14.367
5458830608,5458830613,Albany Street,22.643
5458830613,5458830608,Albany Street,22.643
5458830613,61321580,Albany Street,6.186
12188657052,1872214554,Decatur Street,47.477
12188657052,7890165232,Decatur Street,36.138
61318572,6154467570,Main Street,9.629
61318572,6154467576,Main Street,7.581
61318572,6154467573,Portland Street,9.538
61318572,4257901548,Portland Street,260.779
61318589,7899346101,Pearl Street,60.037
61318589,61327096,Auburn Street,148.99099999999999
61318592,7884019588,Auburn Street,4.97
61318592,7884019587,Brookline Street,6.795
61318595,61318589,Auburn Street,37.869
61318626,473905903,Broad Canal Way,119.95200000000001
11752005398,275304164,Grand Junction Running Track,500.244
11752005398,11752005397,Grand Junction Running Track,429.524
4040435533,579064852,Massachusetts Avenue,9.509
4040435533,579068301,Massachusetts Avenue,21.142
7890165200,7890165186,Pacific Street,59.924
7890165200,61331888,Pacific Street,9.067
7890165204,61331888,Pacific Street,9.634
7890165204,541332159,Pacific Street,33.398
11178027118,4039154194,Vassar Street,28.707
7890165221,9234097169,Emily Street,20.371
7890165231,61323024,Pearl Street,5.321
7890165232,12188657052,Decatur Street,36.138
7890165232,61323024,Decatur Street,4.442
7890165294,8323097150,Waverly Street,10.655
7890165296,7890165297,Allston Street,49.341
7890165296,61321125,Allston Street,9.587
531212784,3622695526,Main Street,147.669
9290820336,9692752987,Amherst Alley,19.997
7794600733,61324632,Fowler Street,6.244
7794600733,12165777050,Fowler Street,6.524
7794600769,2446018253,Amherst Street,3.793
7794600769,3726719016,Amherst Street,30.155
7794600771,2446018253,Amherst Street,36.266
7794600771,61321312,Amherst Street,13.023
7794600774,61321312,Massachusetts Avenue,13.161
7794600774,11749290917,Massachusetts Avenue,33.861
7794600778,61321312,Massachusetts Avenue,12.087
7794600778,579060230,Massachusetts Avenue,90.959
7890165384,61331837,Allston Street,64.223
7890165400,7890165405,Chestnut Street,107.595
7890165400,61331850,Chestnut Street,9.253
7890165401,7890165397,Sidney Street,76.456
9692752987,61283311,Amherst Alley,12.485
7794633910,61321470,Reardon Street,4.95
7794633910,539999216,Reardon Street,93.65400000000001
61353248,5264309592,Beacon Street,179.354
61353260,6540251571,Public Alley 419,178.584
2694721001,12165777050,Fowler Street,51.799
2694721001,61324636,Fowler Street,9.424
2694721006,61327823,Danforth Street,55.502
2694721006,61327635,Danforth Street,10.61
2694721017,61283293,Endicott Street,9.663
2694721017,7579360337,Endicott Street,41.967999999999996
2694721022,61325933,Memorial Drive,140.79
61353530,6540251572,Public Alley 418,9.847
61353530,5264310273,Dartmouth Street,36.291
61321274,575444717,Main Street,22.421
61321274,61321273,Main Street,47.56
10827435148,8334324236,Upton Street,16.795
10827435148,61327115,Upton Street,98.467
1705717514,61329844,Massachusetts Avenue,17.567
1705717514,4258949891,Massachusetts Avenue,42.252
61320984,7884019579,Franklin Street,4.294
61320984,7884019580,Brookline Street,5.475
2292068139,7631024523,Ames Street,5.032
2292068139,2292083013,Ames Street,72.041
1524379438,2517602626,Longfellow Bridge,636.054
9163452275,2691995745,Grand Junction Running Track,21.049
9163452275,11752005401,Grand Junction Running Track,11.555
61321121,1706518164,Erie Street,30.111
61321121,7890165320,Erie Street,61.445
61321125,7890165296,Allston Street,9.587
61321127,7890165297,Allston Street,7.686
61321123,61321146,Chestnut Street,80.881
61321123,61328105,Chestnut Street,336.547
61321123,61283345,Pearl Street,102.953
61321132,7870841857,Acorn Street,7.785
61321132,12138528838,Putnam Avenue,3.613
61321132,61321698,Putnam Avenue,21.539
61321134,7890165381,Brookline Street,5.692
61321134,7890165384,Allston Street,3.505
61321144,7890165447,Brookline Street,5.867
61321144,7890165446,Putnam Avenue,5.056
61321144,7870841856,Putnam Avenue,5.971
61321146,61283315,Chestnut Street,38.723
61321146,7882742568,Acorn Street,5.377
61321146,61321123,Chestnut Street,80.881
5458830470,5458830469,Albany Street,5.255
5458830469,5458830470,Albany Street,5.255
5458830469,61328107,Albany Street,83.39
7590916052,277667281,Memorial Drive,251.99
7590916054,7590916052,Memorial Drive,8.725
7590916056,61317281,Memorial Drive,7.601
7590916076,7631024525,Amherst Street,5.814
7590916076,61328027,Amherst Street,6.46
7870841845,7870841848,Brookline Street,88.888
7870841848,61283126,Brookline Street,6.54
7928360973,7500001765,Dartmouth Street,13.122
7928360973,7928360974,,5.419
7928360973,5264309595,Dartmouth Street,34.872
7928360974,7928360973,,5.419
7928360974,7928360972,,28.663000000000004
7928360972,7928360974,,28.663000000000004
61321273,7896983862,Main Street,6.276
61321273,7896061704,Osborn Street,7.276
61321273,61321274,Main Street,47.56
61321277,61327121,Main Street,221.57500000000002
61321305,9973710848,Massachusetts Avenue,13.558
61321305,11875072403,Massachusetts Avenue,43.902
61321312,7794600778,Massachusetts Avenue,12.087
61321312,7794600774,Massachusetts Avenue,13.161
61321312,7794600771,Amherst Street,13.023
61321470,7794633910,Reardon Street,4.95
61321470,1706528825,Waverly Street,19.652
61321474,7890165294,Waverly Street,8.559
61321474,1706419061,Putnam Avenue,8.092
61321483,9907932609,Main Street,41.139
61321483,4248838242,Broad Canal Way,10.224
61321580,7890165291,Pacific Street Extension,6.514
61321580,5458830613,Albany Street,6.186
61321580,7890165289,Albany Street,6.616
61321580,7890165290,Pacific Street,7.126
61321593,1705790264,Albany Street,22.729999999999997
61321593,1705793314,Albany Street,11.506999999999998
61321602,1705821939,Albany Street,7.212
61321602,1705793314,Albany Street,12.141
7631024523,2292068139,Ames Street,5.032
7631024523,61328027,Ames Street,7.055
7631024525,7590916076,Amherst Street,5.814
7631024525,61330557,Amherst Street,72.834
7631024529,61328027,Ames Street,10.227
7631024529,4328995185,Ames Street,100.839
7631024542,61331830,Amherst Street,11.836
7631024542,5458914500,Amherst Street,32.508
8334324236,7884019603,Upton Street,43.01
8334324236,10827435148,Upton Street,16.795
61321741,7890165417,Waverly Street,11.221
61321741,2682542183,Henry Street,6.953
61321827,7890165323,Erie Street,41.423
61321827,61321830,Erie Street,53.831
61321828,7890165323,Erie Street,4.448
61321828,7890165320,Erie Street,6.411
61321830,61321827,Erie Street,53.831
61321830,6114648249,Erie Street,29.297
61321867,7890165256,Franklin Street,47.895
61321476,61317501,Waverly Street,41.335
61322052,7891014280,Kelly Road,83.832
61322085,313974302,Amherst Street,1.779
61322085,9332964163,Amherst Street,19.615
61322272,12246878308,Landsdowne Street,10.145
61322272,7890163738,Franklin Street,8.611
61322272,7866981394,Landsdowne Street,36.287
61328066,7870846637,Fairmont Street,7.414
61328066,7870846635,Magazine Street,3.712
61328066,61327033,Magazine Street,21.998
61328068,61317399,Fairmont Street,157.652
61328068,61328095,Pleasant Street,73.429
61322354,7890165186,Pacific Street,12.468
61322354,7890163781,Landsdowne Street,8.49
61322354,7890163783,Pacific Street,9.384
61322373,7890163724,Landsdowne Street,5.605
61322373,7890163781,Landsdowne Street,62.59
61322382,1706419061,Putnam Avenue,52.61
61322382,7890165394,Putnam Avenue,59.542
61328095,61328091,Pleasant Street,28.91
61328095,6594863534,Chalk Street,111.086
11774244042,11749290935,Massachusetts Avenue,16.424
6100432137,8519179722,Vassar Street,10.964
6100432137,7896253553,Galileo Galilei Way,13.236
6100432137,8519179718,Main Street,21.022
6100432137,7896983876,Main Street,16.34
61322643,7890163773,Pilgrim Street,5.251
61322643,7884019586,Brookline Street,67.531
61322647,7890163774,Brookline Street,12.984
61552088,61341270,Exeter Street,46.263
61322871,7870846629,Corporal McTernan Street,6.132
61322871,7870846631,Magazine Street,5.07
61322871,61326958,Magazine Street,49.141
61322874,7890165351,Pearl Street,55.976
61322874,7890165337,Speridakis Terrace,4.243
61322877,7890165338,Pearl Street,7.724
61322880,61322877,Pearl Street,39.225
61322880,7890165246,Valentine Street,6.459
61322884,61322898,Pearl Street,56.678
61322884,7890366340,Lopez Street,4.264
61322898,7890165231,Pearl Street,11.445
61322905,7884019600,Perry Street,5.165
61322905,7884019601,Magazine Street,18.961
61322905,61328085,Magazine Street,90.179
7138784952,564527477,Franklin Street,41.983
61321698,7868528681,Westacott Court,5.367
61321698,566890773,Putnam Avenue,24.794
61321698,61321132,Putnam Avenue,21.539
61323022,5737576866,Massachusetts Avenue,14.757
61323022,5737576872,Massachusetts Avenue,13.626
61323024,7890165228,Pearl Street,6.086
61323024,7890165232,Decatur Street,4.442
61323032,5742723393,Massachusetts Avenue,10.357
61323032,5737576885,Landsdowne Street,12.854
61323032,9973710848,Massachusetts Avenue,138.226
61321743,7890165409,Henry Street,9.911
61321743,2682542192,Henry Street,8.374
7868528680,12138528838,Westacott Court,5.079
7868528681,61321698,Westacott Court,5.367
3726719016,7794600769,Amherst Street,30.155
3726719016,11972267243,Amherst Street,7.572
61323312,7579360375,,6.493
4726175802,7693044865,Ames Street,60.965999999999994
61323402,10802548575,Carleton Street,53.265
61323402,542896904,Carleton Street,33.504
61323441,7890165394,Putnam Avenue,5.669
61323441,7890165436,Putnam Avenue,6.911
61323451,7899300298,Putnam Court,6.374
61323451,61323453,Putnam Avenue,7.511
61323451,7890165446,Putnam Avenue,53.456
61323453,7890165438,Peters Street,4.021
61323453,7890165436,Putnam Avenue,61.07
61323453,61323451,Putnam Avenue,7.511
61323454,7890165437,Peters Street,38.153
61323454,7890165438,Peters Street,55.129
6154467570,61318572,Main Street,9.629
6154467570,575444083,Main Street,8.507
6154467573,61318572,Portland Street,9.538
6154467573,7866981442,Portland Street,102.525
6154467576,61318572,Main Street,7.581
6154467576,61283350,Main Street,127.268
4328995185,542897019,Ames Street,2.165
4328995185,7631024529,Ames Street,100.839
10737427679,61327065,Brookline Street,36.414
11875072403,61321305,Massachusetts Avenue,43.902
11875072403,61329844,Massachusetts Avenue,12.343
568122717,1705790246,Waverly Street,10.433
1872214552,6114648252,Valentine Street,65.331
1872214552,7890165246,Valentine Street,82.52
3726719625,11972267243,Amherst Street,41.447
3726719625,4330581232,Amherst Street,9.797
61422226,7500001764,Back Street,178.87300000000002
61422261,7504992829,Exeter Street,2.416
61422261,1038849724,Back Street,193.862
61422261,2600861586,Back Street,718.7029999999999
61321893,7890165221,Emily Street,3.681
473905903,1548095091,Broad Canal Way,5.17
473905903,61318626,Broad Canal Way,119.952
5742705423,61327635,,172.239
9634429755,61321378,Windsor Street,9.112
9634429755,7703039105,Windsor Street,50.89
9332964163,61322085,Amherst Street,19.615
9332964163,3577801305,Amherst Street,60.106
61321917,6114648254,Emily Street,32.211
61321942,7163354738,Emily Street,32.048
9771105260,7890165217,Decatur Street,20.342
9771105260,1872214554,Decatur Street,43.422
539999216,7794633910,Reardon Street,93.654
277667281,61318087,,54.274
2862973492,12302336346,Red Line,4820.086
61324566,61328707,Pleasant Place,107.856
61324595,4259113316,Waverly Street,30.415
61324599,61321741,Waverly Street,60.260000000000005
61324628,12036296263,Amherst Alley,8.98
61324630,6758780154,Waverly Street,37.299
61324630,11748972205,Waverly Street,59.446
61324632,12165777063,Amherst Alley,2.882
